,ACH-000217,ACH-000221,ACH-000316,ACH-000361,ACH-000393,ACH-000420,ACH-000422,ACH-000471,ACH-000475,ACH-000476,ACH-000478,ACH-000480,ACH-000483,ACH-000493,ACH-000537,ACH-000577,ACH-000620,ACH-000671,ACH-000734,ACH-000739,ACH-000848,ACH-001318,ACH-001853,ACH-002523
MRPL16,-0.5422453219502485,-0.6735026547297573,-0.414457336342915,-0.1065675142685207,0.0521616655002765,-0.2819443080377597,-0.4494735505310015,-0.1670873708706281,-0.5811807624137167,-0.619943988991459,0.0853975013972949,-0.9634256202975332,-1.00587063363961,-0.7317089973735821,-0.5538345690640136,-0.1203507852332565,-0.4956227200820047,-0.937972050446877,-0.5156056102053694,-0.64543356298604,-0.8382480727380375,-0.7203964768943696,-0.5189897774768524,-0.0450376231527736
XRCC4,-0.1850659077509382,-0.3201320036823175,-0.1593802392881949,-0.3936720420107271,-0.0595259687380348,-0.2211246694750505,-0.1324479531822496,-0.1198823909038658,-0.2451009250740433,-0.2176196290378869,-0.003806559572293,-0.4771859660271974,-0.1459900402074086,-0.2327103509668891,-0.2769184297310252,-0.2248182506435785,-0.1861047716342384,-0.3117226231967053,-0.2956539233369674,-0.1497294993196679,-0.2725898379906376,-0.2951205324306851,-0.17556185236085,-0.3081329548103894
DLGAP1,0.0334680458876447,0.0887266319015973,0.0501947643105505,0.1470285135672944,0.1345185607064001,0.2955419727495307,0.1727697765459843,0.0306202119222326,0.1997106097148975,0.154676559597641,0.1767921631377647,0.2187701874359528,0.1805051326788538,0.1285147457304126,0.0217530395508595,0.0177319703094347,0.1552733599079082,0.2254213258159816,0.1131597882443702,0.0912575318230494,0.0939656884723231,0.1862607889202389,0.0545073018960423,0.0896466627325908
RNF40,-0.579637083650564,-0.5900802020421263,-0.7205231867023879,-0.7538085769385451,-0.2571656373132847,-0.5429942264179666,-0.4939859127537698,-0.178951421746943,-0.3753564774900637,-0.5029963644178641,-0.4502606890085253,-0.4247994901643382,-0.4208382212705271,-0.2393808181441625,-0.3399993625384918,-0.2622608987584308,-0.2914285049333387,-0.3283768409030596,-0.4091188021248487,-0.5032124692653269,-0.2050275857488879,-0.9128437395966854,-0.3833939302490933,-0.3664264052664358
PAX3,-0.0219761542177678,-0.0678526029111645,0.1541947993534269,0.4378025606129579,0.0327123664926736,0.1278154399815722,0.0700839707620954,0.0948106379891541,-0.0743377780405443,0.0614675835323828,0.0342331597164465,-0.0923167356436412,0.1634070526549191,-0.2174455371683351,-0.0977917363075298,0.0210356438229757,0.1308780492375561,0.1105791397653776,-0.029139364760934,-0.0314218745675986,-0.0061595992939969,0.1226037327151337,0.1347591861963172,0.0748434981522517
THOC1,-1.2838033253029342,-1.1100656870469263,-1.4332333206264716,-0.9164303291166566,-1.0203077359152712,-1.288547738636673,-0.9964332859805164,-1.0296744267457083,-1.155032951234214,-0.946316938845136,-0.941517281981432,-1.3179410903895057,-1.902230156716464,-1.0706957985765453,-1.016102346030488,-1.0426003069868397,-1.407545879043654,-1.0143324478299325,-0.8353489979133291,-1.6653523253783262,-1.0144495678162042,-0.9673386050927022,-0.4541671781669627,-0.9890937451060208
OTUB1,-0.1277633762772107,-0.2977265622160005,-0.0021949243697974,-0.0523309861271627,-0.2394025672458348,-0.4032459673323694,-0.0628994843804235,-0.0974776268145622,-0.2587598260915233,-0.1227223631329072,-0.4190929527248441,-0.3374868253370794,-0.2251455631594663,-0.1903020192167661,-0.2449870030416759,-0.3318561519642325,-0.1285233418344176,-0.2849458000830964,-0.166313444846148,-0.2147760330170256,-0.2306743206687945,-0.1450653291975407,-0.6673733042474643,-0.2078719233467649
FAM8A1,-0.0313463942085468,0.060889239794751,-0.074424166668971,0.0523155372108631,0.0255060110253661,-0.1353657748435663,-0.0696808371816622,-0.0519798001426653,-0.0095020661551413,0.08710657888991,-0.0699057365954286,-0.0117194507814391,-0.1003091000400523,-0.0895604499608467,-0.0848865550880201,-0.1517022363530485,0.0393499105097063,0.0050214216060794,-0.0582883888101426,0.020333597353124,-0.1202151581148775,0.1040513493373192,-0.0056290267192574,-0.0447621166444761
DIXDC1,0.0436471201136071,0.0496399314863091,-0.0882931292937592,0.0731594556141075,-0.1533053516771686,-0.1097071504694137,0.1880997219244346,-0.2221535538671635,-0.1062050437696979,-0.0483682065463314,-0.1826201439496982,-0.1852012111224209,0.1922297364671298,0.1030312841868828,0.0149057501130686,-0.0198111642874439,0.0513103282887864,0.1684344096412305,0.050831721294252,-0.0555103801519981,-0.2808341800217757,-0.0221535236625353,-0.2700567404004578,-0.1956564955716539
FANCE,-0.3202887434266415,-0.0628465608735807,-0.6878421784601885,-0.3612875794220443,-0.1483044870331941,0.0876111435982261,-0.4174898907430413,-0.1332819488707558,-0.195884929930845,-0.0338467504872996,-0.0416535061680191,0.0988795491815121,-0.1284442148404816,-0.2951744611604829,-0.4643177274154625,-0.3849417220215096,-0.2480665873223177,0.1707244148956702,-0.1694361224206408,-0.1326851365993757,-0.1489244417983212,-0.1536442281055496,0.0284076131768224,-0.2232996688412588
PNRC2,-0.0776362932949222,-0.2807729643188303,-0.1902958783546753,-0.2379518209629811,-0.175901572515807,0.0208465318174397,-0.2982518037066779,-0.0784585629107378,-0.017269635739582,-0.2127339906208019,-0.3526360377956268,-0.0619530018545823,0.0062182206181852,-0.2244500938657335,-0.245853936238294,0.0289024996994341,-0.0765500221423009,-0.2715221892298135,-0.2169794776963426,-0.1453231231258182,-0.0712677861674787,-0.1688456940928009,-0.3031859063219842,-0.1497802728699479
ABCB1,-0.1272467108668927,-0.1233583312417384,0.0245300519838024,-0.1371631274541816,-0.2966732276823933,-0.080272972006275,-0.1097970850507534,-0.1196506763106977,-0.021991950749463,-0.0180459842063684,-0.0528543168805831,-0.0333233746936646,-0.0683696848848937,-0.3041314751650756,-0.1490479848665939,-0.0390679649479514,-0.1654669957167866,-0.0979621105417324,-0.143063249468005,-0.0089953153824839,-0.0208742366099551,-0.1764891440239245,-0.0758834477779797,-0.1370784439336843
NOTCH1,0.0235852064479035,-0.1461641125616918,-0.0332359695723779,0.0080280101443075,-0.0367140936036326,-0.1528908166705798,0.0156188789010535,-0.0600600383216298,-0.0436428832318119,-0.1701132049523769,-0.0167486254943119,0.1908269097953573,-0.1618166797496739,-0.019930586844813,-0.12187672120625,-0.1885158079445688,-0.0545438121036878,-0.1039421159576576,0.0372789520380406,-0.0179840963036996,-0.1184993846670476,-0.0405557980863372,0.0264811258299227,-0.0253141080118118
GADD45B,0.0463338102234283,-0.1405591297863526,-0.344168106023991,0.0534623669520196,-0.0640144209264098,-0.1627676957678358,0.0024240037318073,-0.1022855939706117,-0.1378121662655224,0.1425868647018165,0.0306156289965635,-0.0430371547064439,-0.2595025473127663,0.058557432939264,-0.0105149435332166,-0.0280968893394937,-0.0036805444595333,-0.0658429227731824,0.1493126120819488,-0.0990714649206077,-0.2275806596726752,0.0997147577272156,0.027190004393612,0.0138447497787516
STAG1,-0.1697066770321196,-0.1636265767455195,-0.0112963929715306,-0.0829661727020412,-0.0651798232028994,0.0002068945573526,-0.2300035649155221,-0.0401980986699285,-0.2688054166708142,0.2685297481620491,-0.0484839165818523,-0.1652348893128417,-0.0141176465306055,-0.0169295063141337,-0.1385481237721978,-0.027179357939954,-0.0716590663672696,-0.1179911103874499,-0.2476511922606074,0.1365822299724378,-0.1235905684509932,-0.2131539493774955,0.1679768523408203,-0.0975100386464757
GEMIN6,-0.6259069519301074,-1.1099690270204494,-0.5737651229627861,-0.6171519555028734,-0.2785978831508535,-0.5892336957413148,-0.6595921324335341,-0.8100842661953946,-1.0269089368607929,-0.2167181126970203,-0.7991526530811023,-0.8101869020882112,-0.5594146555461772,-0.787036695868445,-0.7484716467586973,-0.6294850234148888,-0.6125313321564486,-0.892190257851767,-0.8604229785154516,-0.8062586685277617,-1.121513910640778,-0.6839515611202055,-0.6384259785229007,-0.958155785125187
MSH6,-0.1066151342318548,0.0100232612394204,0.0166933731251924,0.0581168197823737,-0.1060160158044282,0.1048531909109527,-0.0723324047697931,0.0165009424921794,-0.0132466496915715,0.1010029000784851,-0.0931596623683417,0.0927523051679016,-0.1160531120130379,-0.2159134157808394,0.0395053689674928,0.1065241609746754,0.0972317352559313,-0.138792054471397,0.0005503016667547,0.2336933615808684,0.186785810635521,-0.024547539488502,0.0302077821155448,0.0276205080398979
CARD11,-0.1297779399484104,-0.0008122297216848,-0.1965037341796641,-0.3429857853274418,-0.1454763355405343,-0.0489539640124574,-0.000919348642684,-0.0347050957952084,0.0767052564194572,-0.1305229030362724,0.001580680076746,-0.3229988681940876,-0.1353646377250349,-0.0042384334646938,0.0614129613344363,0.4061434764183578,0.0103290792755921,-0.03045421696633,-0.0248280880936781,-0.1929178896422418,-0.0637186689885485,-0.0688163699334252,0.0496966033051158,-0.0355062212111926
RHOA,-0.4264936793750298,-0.3706515287727547,-0.5399304156725333,-0.0528596750483319,-0.3631560703986689,-0.6699619562837751,-0.3480140207981098,-0.0962695753025363,-0.3031707613017445,-0.1622630126484262,-0.3780506225123071,-0.3823406921108788,-0.2054799840231091,-0.5430532446923924,-0.7876355889622559,-0.2381581336887071,-0.6442204573861233,-0.4365266424170513,-0.1029488399617206,-0.2652869541967781,-0.1978813965587182,0.1136748596785118,-0.2277912442048293,-0.3446816382244331
SNUPN,-1.3811676486267777,-0.9458548058048928,-0.9292206282831672,-0.901773499176536,-1.0240731865471595,-1.1836472367017303,-1.224018658755608,-1.3397207416753292,-1.357864506953673,-1.1823212069973372,-1.337870986434344,-0.879997251380394,-1.4708525007472206,-1.1799368431609003,-0.7877172602082466,-1.230423858109744,-1.0302788607527222,-0.6828108671057361,-1.006803480533364,-0.7576423511591417,-1.2580130293087235,-1.3138298314023662,-0.8707137429537003,-0.8238007373776423
AP1G2,-0.3512858799671183,-0.1887410421404037,-0.0943990132092774,-0.1970100614054138,-0.3536391217408167,-0.1049913461861581,-0.2946278804666369,-0.0332054309952371,-0.2151847620308973,-0.0839801294303691,-0.1891285293957821,-0.1605993407889927,-0.5009752072110254,-0.1978720033685846,-0.2401890020062048,-0.1556846799591295,-0.1044434456579851,-0.3505666999898096,-0.0588351238628822,-0.1275974055061718,-0.1985754103075017,-0.114163185528464,0.0561594271638539,-0.2166729899254654
CPSF7,-0.2505434146374326,-0.1678056847310379,-0.2306390004555562,0.0147703525725617,-0.1981349077127976,-0.2300998638273138,-0.2724381042695716,-0.1939721896054151,-0.1039363529725217,0.051340515512219,-0.347736581199163,-0.4410826000664289,-0.0679379035018821,-0.1009481305735716,0.0357028065247182,-0.1825088158739069,-0.1157927485835366,-0.3179222269235757,-0.3306095803432552,-0.2875980241752902,-0.2369118630802288,-0.3287305269407028,0.0070319313787235,-0.1123957055315333
RAB11A,-0.06374234574906,-0.3404022586939337,-0.4107762105028667,0.0023410423992322,-0.1072442474673603,-0.4935844128658539,-0.3385454022426027,-0.18964495129594,-0.0127883228374049,-0.3025838303422281,-0.2184018855924255,-0.298139527303582,-0.5840493805810599,-0.0777662967775882,-0.2094015683106124,-0.5363460729038585,-0.4251605561992804,-1.218890467505604,-0.1321496436510494,0.2937965809046738,-0.2534395984056339,-0.2630883696743227,0.0143861972110521,-0.1467038448788876
PDGFRA,0.0321220231065128,-0.1931875099978507,-0.1674098193491175,-0.2805712001017594,-0.202933502367778,-0.103609230445568,-0.6303954881912577,-0.0083286451343527,-0.0217497351437076,-0.124037043842277,-0.1464856945630017,-0.0438645615170564,-0.1964391835595194,-0.3543226581392478,-0.1344041730253106,-0.178586089958686,-0.1692226957664201,-0.1963872034323083,-0.1996410659139315,-0.1646671680657896,-0.049899435264085,-0.2666054359704427,-0.29086088880084,-0.5857633576700477
CNTFR,-0.0637436120520924,-0.0069605987242817,-0.2088579574702384,-0.0201601974341228,0.0950306862322761,-0.0084272856678682,-0.038232822866704,-0.0071538474783945,-0.1323780397011298,-0.0412512264069969,0.115024164164079,-0.2423555362518913,-0.0046089030771676,-0.1379779341669292,0.0653180665517792,0.0741715225028345,-0.0860528315886674,-0.0135255622155986,0.0570544161622768,-0.0506143678534753,0.1552428964023888,0.0432154197244192,-0.2862820305645565,0.0136864089448438
RASGRP1,-0.0515084136728817,-0.1995571530262971,-0.0025997554269138,-0.2329069813333744,-0.1589725504646676,-0.103488588562284,-0.1031852532956468,0.0461384611900451,0.0380776081178524,0.0427256922049343,-0.1652953373758174,0.0960141504710537,-0.0201848064710884,-0.0999602953899521,-0.2299388829853226,0.0551737161287733,-0.0312338873101028,0.0998587036114205,-0.0293475648054257,-0.09138268141365,-0.0463841374447579,-0.1042427002234998,0.0087198030824226,0.004245038872627
TRAPPC6A,-0.049819878825406,-0.1848243998543659,-0.0741706061648423,-0.0024021378174328,-0.3838420344530389,0.0627214948303463,-0.1739762404208083,-0.1166083558804425,-0.1821895275939184,-0.210205431958374,-0.0662496399608447,0.0147073840231379,-0.3040948278797079,-0.1656590576712227,-0.2411484997170412,-0.1698055449423697,-0.4089786141389012,-0.1055358311734309,-0.3503639009172616,-0.1721761755175099,0.0377676736466102,-0.3563536145500595,-0.1517762568435421,-0.2432424048539508
MRPL39,-0.6812813549690204,-1.2852645665734843,-0.1896363769527377,-0.2075478354693032,0.0844374169311295,-0.5992628041721135,-0.3731670940975238,-0.1428071435942483,-0.661189644141205,-0.9022560213889832,0.0003131708802072,-1.0511215057145225,-0.4566600006851631,-0.3363343951184118,-0.5690936758192551,0.0065132529455245,-0.4917320338458343,-0.6577177991159401,-1.1050613974940948,-0.5205546415290735,-1.0131134735621372,-0.597698534951245,-0.676946961929712,-0.2626427009794103
PDCD2,-1.3954678724998304,-0.4181805050985355,-2.0892465473875625,-1.1566732920151517,-0.6308291014500694,-0.91837306123476,-2.0970105622832027,-1.9062853649088976,-0.6891040564104336,-0.3757683441427329,-1.6377580094825028,-1.825073448044757,-0.5527007988112149,-0.922439130209178,-1.6779311553660088,-0.7148854975312775,-1.4912213589989909,-1.8499884907306408,-1.7431317610353476,-2.28324024056503,-1.1111231072433552,-1.4775047722679715,0.0232062684069426,-1.828570567889632
NDUFS2,-0.9585611417879322,-0.9885253776132222,-0.2980818491446211,-0.5523036722306635,-0.1316521802632641,-0.5122283686193846,-0.460679974226121,-0.0348592805944455,-0.4626809398817418,-0.4786932083520097,-0.2138787537431586,-0.6863113706993853,-0.4057258834231566,-0.2767049967932954,-0.668632171282852,-0.1244385773828685,-0.6539754932900326,-0.8695609421176151,-0.7537593819500205,-0.5970303141160065,-0.8483948099052501,-0.9135542070474004,-0.3649541427664835,-0.3791592537560364
PRKRIP1,-0.3564392552816499,-0.413434490085737,-0.3436850240813431,-0.2282179580130549,-0.2797995628017315,-0.1866563481372704,-0.6621400441859017,-0.2304417492374943,-0.1716084008208427,-0.4869973304824131,-0.1446036401637327,-0.2116236992781162,-0.3454143166364842,-0.3028428320353393,-0.2394809298181972,-0.3461896946305355,-0.240480805495314,-0.2663228991761551,-0.1768928714891656,-0.0523849619033185,-0.7212124072440614,-0.3478066201306363,-0.1426292211415394,-0.1748578964422588
ATR,-0.9525663994465796,-1.2706502833057358,-1.1055536555162755,-1.1537055688649422,-1.240799374493226,-1.2115478213385646,-0.9658323710248784,-1.381899227210146,-1.8054336575772465,-1.1999514805045444,-1.3713151928915777,-0.6960706423049452,-1.2954668552736217,-1.3364057561480231,-1.326755283202057,-1.4063909759857498,-1.5668240635664092,-1.130158661519953,-1.2432916811113683,-1.338374695640808,-1.4415102445268744,-1.1059562482360557,-0.7777248414764104,-1.330892221806708
MFAP1,-1.6326255449068574,-1.872180877743273,-1.7301534839984036,-1.9134765393808848,-1.608274631524886,-1.71328577668438,-1.7880500691057502,-1.4998082916974262,-1.836484938811065,-1.7319615439072589,-1.9877677311051647,-1.653299197896125,-1.9240897860228448,-1.680835177624735,-1.5329875478456216,-1.473830005161207,-1.4264097759667629,-1.573489399342732,-1.5669488415092152,-1.924745497844306,-1.48682033694371,-1.952999256382872,-1.4822047909402545,-1.652817945985783
A2M,0.052725641390196,0.0061254317932533,-0.026296697428319,-0.1495321038222533,0.0092980571404193,0.0057080897310703,0.2165247922633234,0.0266393418852698,0.0899980125331349,0.1568130244489615,0.1097065469117665,0.1326211733926663,0.0084166188922489,0.0463093954028143,0.0725696679625618,-0.0963628170052532,-0.0400878269278188,0.0858644866513019,0.1144146452055856,0.0881454373834339,0.181375878354582,0.073357596000854,-0.0020936794660512,0.0950454451370441
RCOR3,-0.0382928379593271,0.1583111667496412,0.1637894351364888,0.039926651222578,0.0300903513804301,0.0288696574142353,-0.0388618267964077,0.2026567307836685,0.0833892121701556,-0.0354346742746831,-0.1399470552664501,0.2579685107749996,0.1673833606340367,0.0068746399487121,0.2304160358758668,0.0330262274163286,0.1025140878125517,-0.0613994211088583,-0.0029360348011221,0.2271893630308671,0.0665985566960007,0.2021455983570653,0.0803870641810639,0.081320583054372
U2AF1,-2.077577003047937,-1.6254679238947367,-2.03723788779598,-1.8229971963683824,-2.4744844112207223,-2.409140168744026,-1.2849109683532227,-2.7393791688315403,-2.412771289726836,-2.277405479820036,-2.560936704173265,-1.7114531183428932,-1.438053885460428,-2.015674627610656,-1.965069713556228,-2.460302415702568,-1.8565151933710708,-2.2307920740843223,-2.2579681136684844,-1.3973048016964618,-1.6509960790694964,-1.943563903791936,-2.344421139144056,-2.095358712208512
