,ACH-000078,ACH-000099,ACH-000120,ACH-000149,ACH-000227,ACH-000259,ACH-000260,ACH-000310,ACH-000312,ACH-000341,ACH-000366,ACH-000804,ACH-001188,ACH-001300,ACH-001301,ACH-001302,ACH-001303,ACH-001338,ACH-001344,ACH-001354,ACH-001366,ACH-001367,ACH-001481,ACH-001548,ACH-001603,ACH-001674,ACH-002080,ACH-002083,ACH-002217,ACH-002261,ACH-002278,ACH-002280,ACH-002282,ACH-002283,ACH-002284,ACH-002285,ACH-002922
LRP5,-0.155825778919872,-0.1825502892182656,-0.2048862182263175,-0.2220212648314456,-0.1858115121061072,-0.2251864456429932,-0.1792794799230728,-0.2942353415618455,-0.203594578275072,-0.212528287565013,-0.3336991466824933,-0.1850313982874908,-0.1838900907894103,-0.0504727103101743,-0.3296544123256386,-0.0945104323578572,-0.2421743635457487,-0.2237945556624559,-0.3020000719929631,-0.2611480883662232,-0.3035087003995512,-0.0570760454751496,-0.379042140026221,-0.1519048786756573,-0.3541291134725102,-0.3543836820949896,-0.1204754177859152,-0.2327023809109311,-0.1961741787802519,-0.1278899289356614,-0.1928648059414782,-0.1899524514758866,-0.5699699457375953,-0.210947313987823,-0.3324518617179217,-0.2273147093866087,-0.2576716144608911
ORC4,-0.2402551483673357,-0.3656259954520109,-0.6772637714877617,-1.0945867324230971,-0.5554742567083268,-0.8620551904418133,-0.8416611300444311,-0.4512736179770582,-0.769329727968436,-0.312621213237073,-0.392942841113962,-0.2821591862565255,-0.2596346789970039,-0.4361874892324202,-0.5880822496701831,-0.4679772035404598,-0.2889552021600677,-0.5115327220697151,-0.8131509174309862,-0.2580783128440848,-0.384281512999602,-0.2318245015073469,-0.5903142700197844,-0.6790537743097138,-0.3450724820698228,-0.4330146071771247,-0.5177975519982667,-0.9475742761659444,-0.1651171267445529,-0.8742931048218223,-0.5500971700597532,-0.6002912294704468,-0.0520033484585713,-0.4689638618004206,-1.0462551731338792,-0.7716579850233696,-0.4577116729214779
CENPN,-0.9171316282904416,-1.2740558984324748,-0.6742878805590296,-1.1930381403078238,-1.4360850172217443,-0.9459368780667812,-1.36011813406147,-0.8972278347118725,-0.9647370248543432,-1.3545337433910312,-1.352621776034195,-0.5784754420117953,-0.6537224323060704,-0.8050782611894614,-0.8999136201823623,-0.7407650162146341,-0.6658371264443957,-1.1605211905771604,-1.0406579346413405,-0.877559541427956,-0.4783150161103776,-1.1747757183917564,-1.3101236808353598,0.0395820223249553,-0.9383368979100504,-1.0118348928501402,-1.4612555733756918,-0.6075534519147464,-1.149834290820542,-0.7880877689434374,-1.1312721127269525,-0.5880752608443263,-0.8940463538021045,-1.1229156967094864,-0.7074227444757107,-1.35666449840728,-1.1073681202333052
MRPS18A,-0.7575324846995266,-0.7823852842232849,-0.4714980979540603,-0.709814847710006,-0.3503101557730558,-0.9645078363132654,-0.6121566973657477,-0.8856673165270023,-0.8719245546541743,-0.4044335941261772,-0.4214948766057205,-1.080421392454928,-1.0007313659772308,-0.6473541795268507,-0.696043137595953,-0.4888140580832779,-0.7493853382831188,-0.6907459021392511,-1.0723751299812558,-0.9700036814772068,-0.8375942473114271,-1.0826550724087527,-0.8662165669048234,-0.7152271625020021,-0.6811292429098867,-0.6565696226117204,-0.7854951304662017,-0.8815043845020728,-0.5702257301750169,-0.6185353371735561,-0.5714090377943396,-0.7840383429086445,-0.4105884336137098,-0.4158416607975051,-0.6264135048749069,-0.8842352890530941,-0.7282906425148862
SLC7A8,-0.0889916335404469,-0.1038885032047379,-0.2496578030124735,-0.1135214291539754,0.014903936305267,-0.0928565875101202,-0.2204617389077124,-0.0314998385556106,-0.1589131680245689,-0.0456278942221844,-0.0418493398384885,-0.301162216662624,0.0361984258354798,0.0880002387913598,-0.0581040857973812,0.0150510005222904,-0.0404251824389302,-0.3307069359452812,0.1650192029797718,0.1194691360494852,0.0827561825033804,-0.3017286565910723,0.0982198260620464,0.1415399149521253,-0.3302881475713795,-0.0540732479337581,-0.2205825773115984,-0.0599797710866483,-0.0843959471429023,0.0098333611060798,-0.2313387340403172,-0.1017197515690394,-0.0258177686019823,-0.1507368465242212,-0.1689250520421172,-0.3607232925370445,-0.1313276516037469
PPP2R1B,0.147732614128099,0.2621197654088,0.2760069920581975,-0.0422660068131372,0.0624284644421831,0.0832361782251466,0.1581868347400551,0.0279733788589544,-0.0359335833774855,-0.0148279316971464,0.1681444135726202,0.1695239307889152,0.0446098988875197,-0.0021167833859021,0.0785915137794146,0.3693307771419161,0.2361036058602687,-0.0127910440237652,0.0077442150868773,0.0774458710105008,0.0253605775292977,0.1417152547504277,-0.0327447415265899,0.0509119737183424,0.1393707251431067,0.2266447118803148,-0.0120123235961845,0.2661309662901601,0.2199201861610651,0.2078490173348118,0.2643744023854929,0.3834341764890276,-0.0432081713285751,0.1825713751232724,0.062189018912638,0.1027091409487901,0.149757709444864
ASCC2,0.0626039449637846,0.0738641178080562,0.2444104656457154,0.3761862766660847,0.1107434543499092,0.1547125819579125,0.1336975472200139,0.2028311302508324,0.1865985083116423,-0.0792818320805607,0.0808755403373658,0.0129470110644191,0.1862513510332947,0.2022389688445869,0.0628457347505893,0.3426694714616916,0.2144645828106295,0.2457320807019664,0.3646437943231068,0.2148523667364399,-0.0222798502447262,-0.5170213050950297,0.1422609018508409,0.1209218653385117,0.2430624144278057,0.0815602683868088,0.1283983514537998,0.0929773439278796,0.0597138080211198,0.0956406601026937,0.0901651448056941,0.180258514287993,-0.0868201903514803,0.1029528235554835,0.3505168524402686,0.1287175663112049,-0.0358033478807235
MLH1,-0.0049062261204315,0.0564722815135934,0.1311659413931192,-0.3450727420325388,-0.0493802804962838,0.0156279149770334,-0.0973656581372512,-0.0445626724527727,-0.0398589288927227,0.0511297339391078,0.1160680882143263,-0.0849137315316648,-0.1266296443144871,0.0711904362052161,-0.2032518310633206,0.3996989040051122,0.0385920943691101,-0.2888101306803034,0.2188576902262775,0.1016556917288295,-0.0196128407840904,-0.3145384507717735,-0.2472229086174995,-0.5434585398926361,-0.0881062706781188,-0.0508556075334398,-0.0986435789889305,0.0851369961771905,-0.0602030493390211,-0.0687920004938313,0.0150068287543045,-0.221433496454768,-0.0628967301263084,-0.0286571808773518,-0.1136519444788037,-0.0619684996499621,-0.0652879065259654
MRPS23,-0.7078345352443121,-1.1226053599375772,-0.5418110216745895,-0.5404793068095394,-0.5710048279765546,-1.0193347071372267,-0.43786541116331,-1.2757272504135495,-0.8518188530158843,-0.7056158833332663,-0.3738727447718873,-1.7640317763584457,-1.2513031312532068,-1.3065778692579144,-0.4847798854175952,-0.854034321015225,-0.4526234072238569,-1.065581855947572,-0.8324783129175377,-1.4088300120867914,-1.6151917183311115,-1.3891405128631238,-0.630662790165191,-0.7191215215044339,-0.622903090875975,-1.0658915445552524,-1.141033530892318,-0.7214091094290321,-0.6299356913424667,-0.9076340625715846,-0.8494734389736972,-0.8341678892574984,-0.4958330419923584,-0.6141027803337158,-0.3541059187377654,-1.0777777139371558,-0.7672160964320663
TFAP2C,-0.2371457860367537,-0.0851473585650729,-0.2029962256670464,-0.0999555465266195,-0.2550448731110863,-0.1068162761651326,-0.1941911398680995,-0.3568226602359319,-0.3710114051994669,-0.1483649012739867,-0.1310874780603458,-0.2806296045559951,-0.3013115808796355,-0.1406315066908987,-0.320391918552934,-0.1657024323590238,-0.1451350697205188,-0.2317734718074713,-0.1323312143156887,-0.1461183399269539,-0.3430411985256184,-0.3787091517498224,-0.2365185464072138,-0.2794452203585127,-0.2255256959824366,-0.1167531039035821,-0.1511459713674871,-0.2117888347913442,-0.151617918885914,-0.0840418221096617,-0.1356677424312992,-0.1935523592331776,0.1306083740479185,-0.1604563102373118,-0.0242505471952127,-0.1868149298470664,0.0101536817467129
MPHOSPH8,-0.1468706349010852,-0.2122847914856993,-0.3248825419087141,0.2337167163388752,-0.0104246284319432,-0.0783242514822929,-0.1359402478542652,0.0934784371675831,0.1144005191704979,-0.1360354459922884,-0.2894494996433877,-0.0300405302963031,-0.1916630270110673,-0.0928261374997501,-0.1977806982609402,-0.3335268205561837,-0.1581708768462949,-0.2128803353425201,-0.6279194749500241,0.0194214243816916,-0.3081136145907763,-0.263298166294136,-0.0575904241935558,-0.0781020981556374,-0.3419699571062535,-0.3150713526713698,-0.0340210750416551,-0.296594085151782,-0.2682406325516532,-0.0865926885550056,0.0983047491811485,-0.4718411426737639,-0.1664130767283307,-0.2659976198074578,-0.4153375854414806,-0.2626070301003115,-0.2867348312194908
INTS9,-1.302521176960827,-1.54484336932392,-1.7727272852406204,-2.219884145135336,-1.7835627213603895,-2.0055636135817365,-1.5960251265050804,-1.6815658898089634,-1.847735489537227,-1.6500338766286702,-2.086357396789593,-1.789584812152089,-1.7485733488688573,-1.4454653454464714,-1.7405213339472374,-1.4955169101040469,-1.73756436335594,-1.3520388038243505,-1.828491634666275,-1.559132042646408,-1.7097476771067326,-1.8196996891482995,-1.5735266775828376,-1.9438419439121588,-1.1134120171219148,-1.6628173844217766,-1.6458489458654169,-1.9051338358645613,-1.4982021650281612,-1.8048489972528128,-1.1220916972838186,-2.0355392566949635,-1.5959412402506252,-1.2828717946845858,-1.2989016875424435,-2.043895499053308,-1.736765816778222
SF3B1,-1.3201581023325992,-1.321484969073572,-1.3706174249086498,-1.2459053695546918,-1.591808539075255,-1.238727811144355,-1.0229349686238804,-1.757150037997256,-1.012189710685519,-1.129981513624894,-1.5547141522424028,-1.6992245689141414,-1.813653636628924,-1.371036511389614,-1.331744698213153,-1.1805426370608445,-1.3215909046703702,-0.8959481830079484,-1.5488714940044417,-1.1997051740129565,-1.4108112910429842,-0.9318356827151336,-0.9753195369211048,-1.3722905125001617,-1.4451692110607748,-1.712606733972637,-1.6450937925517854,-1.4285083893934205,-1.3624148437273,-1.6652654762924417,-1.8318790176248825,-1.2044439222386016,-1.4100834430386198,-1.2209050091985831,-1.250952387147232,-1.7421175403939655,-1.334727646878082
CDH1,-0.0861151805840286,-0.0027136487910045,0.0849353853315316,-0.168870508958316,-0.3242331851031829,-0.1335913140466358,-0.0179321607323206,-0.333945000698409,-0.219538498554885,-0.1357727211513765,-0.1162269177134164,-0.3613552705624935,-0.083438165800374,-0.166702739676824,-0.0555881803576983,0.2461104934516728,-0.0728824196659135,-0.2175410155138921,-0.1057462384823521,-0.1636414420080884,-0.031652220603963,-0.0576489717208503,-0.0014879838708451,-0.399678764824008,-0.0947396752882433,-0.0089492851263374,-0.0591413740760868,0.1616376570233611,-0.0982381256306102,0.0929582557606732,0.1467157173818962,-0.2249649489815183,0.1045081527766336,0.0203630372773545,-0.0283315403229376,-0.1387926384959436,-0.0044087978712798
FZD4,0.1112838806964528,0.0638258816980457,0.0302134134899676,0.0217290568533663,0.1261101322920065,0.044186704746976,-0.0129170903457642,0.2458057516578193,0.0990844231610597,0.1758363282165226,0.0683835525406399,0.1076285465510293,0.2734307308244649,0.1109954703879548,0.2306877952473522,0.1097662067573563,0.0630104302197635,0.1218361999836237,-0.1737556671194891,0.0422651638350491,0.0523510782086956,0.048765177693309,0.2956896180836827,0.196013649260843,0.1079235895657809,0.0873560377486113,0.1730240414709534,0.0663650237078634,0.1201508087194416,0.271456037878387,0.1505230143913086,0.2355063879767129,-0.0093793652789084,-0.003152426491831,0.0296981290161801,0.0288499695757728,0.1298809221062255
CDK4,-0.3696297549790044,-0.763569812075439,-0.8654590828410248,-0.5169700096361238,-0.4544998729429815,-0.5932169386395642,-0.6325911547516896,-0.7234655197309243,-0.4172559703234099,-0.951908668194632,-0.7180572430875198,-0.5467817689543691,-0.5678815749532051,-0.9529596938384552,-0.5400669011060673,-0.36300381811361,-1.1919321755380723,-0.4676982241943768,-1.0377801452600528,-0.4542566124954997,-1.64885340819051,-0.1651541861026313,-1.2751295030963783,-0.7107729347065088,-0.5958989093667754,-1.7583742830093012,-1.3019462078597968,-0.2353715028384313,-0.4100412263327075,-0.4957354302363957,-1.037288087808717,-0.4480997318870893,-1.0468947911591069,-0.5293520389080859,-0.4127134900487389,-0.5368135561356764,-0.483377794507154
RBM15,-0.3037717218826332,-0.326550455940879,-0.0831470882248606,-0.0330973324338608,-0.2462383827925366,-0.4207055175072519,-0.8831967198105729,-0.6483571646036085,-0.5869851462707948,-0.2985057615796467,-0.2488485151411265,-0.2813435754179139,-0.1441724878959774,-0.1236577611960693,-0.2253659080291012,0.1776997070046852,-0.5731638065018371,-0.2090540981840298,-0.2233704839466667,-0.5721893829347602,-0.1112057804489934,-0.324473240850043,-0.2553209161909737,0.1275154476623939,0.0348644479736012,-0.3264445755490469,-0.3449512724887094,-0.0529900069165793,-0.3468557648312684,-0.449246944023259,-0.1015623455799527,-0.4098040030670726,-0.1838417537311449,-0.0239023198348981,-0.3533903710045863,0.0181909949010574,-0.2930442612942684
EIF3F,-1.78856205548022,-1.5251075126593052,-1.3100584711197911,-1.433571580656301,-1.817881569665284,-1.683632268879106,-1.575029303429053,-1.3059015808024033,-1.3467645237005317,-1.7289309389123588,-1.8212886375379584,-1.8708029408891853,-1.735444077482011,-1.7627994161328415,-1.3963088516211988,-1.8407937586444016,-1.2886131726266272,-1.418604062544072,-0.7826615761281686,-1.9426748351056635,-1.7771240387190177,-1.1241072583485,-1.353534870618094,-0.8782139631593683,-1.981191742370244,-1.7505703217051207,-1.2407492614432167,-1.9873875178545348,-2.303138069434171,-1.6455197588116892,-1.6863718378469503,-2.258316809343148,-1.3127177756782125,-1.1025989032979635,-1.9479220432394369,-1.778494339814194,-1.5249292772379297
NPHP1,0.0378705982757982,-0.0018448878139044,-0.0268474523454859,-0.0872471159123491,-0.0346652860107772,-0.0692448926108221,-0.0338340650637872,-0.0031420432013904,-0.1002935457763594,0.0115871134811937,0.1705262156345026,-0.1073960752978979,0.080602320409092,0.0699141054630736,0.0600016737889028,-0.1681779991142697,0.2003080587594308,-0.05816003720548,-0.4466252121454912,0.15376049051273,0.0399950585902204,-0.1263591433322421,-0.1356173641128013,-0.4806680579680212,0.2046277203745786,-0.1326402184053959,0.0031507963075725,-0.0504044744939428,-0.0273493503215205,0.0747043600752378,0.1124324759407285,-0.0936187772123782,0.1927610082132893,-0.1033047022132845,0.1818133451297656,0.0445548269274481,-0.1827701370828216
NDUFV3,-0.0024861227026453,-0.0052458101392668,0.0377739321673655,-0.1176932226509565,0.0989659019515541,0.1455354992812578,0.0961014104624589,0.0122895742180566,0.1359663803689463,0.1067004292435485,0.0411716299381651,0.0280058231636416,-0.2815440614488017,-0.1516229756611209,0.1324134902054431,0.1993473046586823,-0.123825420195172,-0.1131866798304839,0.0493342541239434,0.0614939215206908,-0.2846455519387426,0.1225088054838225,0.1504487922347019,-0.0579457436791921,0.1086483656313599,-0.0844243604941283,0.046517158169198,-0.1026629228895467,0.0708025471614145,0.1404676973709059,0.0443909636648616,0.1564887617060911,0.2017213350487731,0.0688812492635181,0.1023364033675942,0.1337232423833696,-0.0178707628067947
PSMD9,-0.4069449710393789,-0.4748949980029332,-0.2173584295591574,-0.1281462534283826,-0.1877565654980629,-0.3022350987915919,-0.2510002477878779,-0.5467312843730036,-0.4118439820082741,-0.2031490250187375,-0.2248907950553753,-0.4522885574863294,-0.479744015347649,-0.2785364215872292,-0.5726717767880959,-0.1038101833783868,-0.298092945663019,-0.3189350602492897,-0.2904986279027687,-0.3444374315165133,-1.33865375114915,-0.3872523822129686,-0.0891159146735797,-0.0605060166930201,-0.3863971146314646,-0.4897418352335274,-0.522949231959718,-0.29967965099582,-0.3226358094203965,-0.513321018739373,-0.4809128201874197,-0.1985166828908448,-0.3779442197643595,-0.2447908409034522,-0.3893219356988416,-0.2737701430228266,-0.2972348653393882
MRPL4,-0.7085184263234212,-1.1722225855837098,-0.5288393297747512,-0.7055094401464022,-0.5871677989205888,-1.2835098726778404,-0.5498911938120086,-0.8426335386432298,-1.06765633056276,-0.7817173842260624,-0.5276605689364433,-1.8531777417714463,-0.6190386753528228,-1.3952944702299408,-0.370245017374386,-1.114659884221205,-0.8085646213023605,-0.7581560187555073,-0.3128478584368406,-1.3215284049659142,-0.7955754584844379,-1.3434020267262283,-0.413855025421988,-0.7264571790180154,-0.4874778550543536,-0.9799062585953622,-1.1578901074809236,-0.7601991406530088,-0.7210106937188457,-0.5535346488168578,-0.9111160258769996,-1.0358101970419875,-0.469662828021623,-0.4551112376373954,-0.633959624902883,-1.0489278291573831,-0.6166984962120127
JUN,-0.3298578319690823,-0.2279820787063595,-0.0585688715723735,-0.3240587405488546,-0.2075499229381677,-0.155909938650005,-0.1029631399697916,-0.4204409324136466,-0.0739002931513147,-0.0301053924113307,-0.2375397479908758,-0.0892266222000926,-0.303912216116864,-0.1935341758811793,-0.4305806241566126,-0.2471895745457994,-0.2854559607817638,-0.0063963301762355,-0.6736280970273956,-0.1975844264430078,-0.1755143038185175,-0.2180761976400473,-0.1511487829756814,-0.1038888377070928,-0.2795346742150808,-0.2003816871316315,-0.1780909707145025,-0.6077492630404218,-0.3060462205529346,-0.2705598573611374,-0.3104365440711933,-0.0467250266736457,-0.1664121119241826,-0.1050243820752026,-0.1673006642336607,-0.2035590237805822,-0.3045357364291369
GJB3,-0.0504725184360146,-0.0509957362637945,-0.0163826538988449,-0.5024223345732919,-0.3239844289349266,-0.1732281481863037,-0.1487065701300664,-0.1709029895242562,-0.1276470804911658,-0.1271793571136013,-0.2574068367051592,-0.0659267089250962,-0.1839657646352603,-0.1139711199989014,-0.067199003683884,-0.1960215985895931,-0.1594466121023589,-0.2386397486155079,-0.1381753066528383,-0.2774089002911229,-0.1582927658501201,-0.3591453260479897,-0.2077237256382952,-0.1638845289066578,-0.1276467531562949,-0.2437631037433667,-0.1255186187821018,-0.1663772405680293,-0.4785690185575023,-0.1814950014656887,-0.2135709776567519,-0.4455186375653861,-0.2575793953662,-0.2770154688808606,-0.3510252248947493,0.0138078023019317,-0.1368290182473677
FURIN,-0.4795998589621805,-1.3441340132076445,-0.5876884559219403,-0.5122657472895843,-0.691291638398539,-0.6983562311456298,-0.6943213326966684,-0.2386884555470179,-0.4174445309714757,-1.037562184159928,-1.11516133206522,0.0176595335224288,-0.7179331585276681,-0.7016973261375229,-0.3510834076433179,-0.9468393060357836,-0.4109802379089772,0.0413668941138491,-0.5676974532626198,-0.2128041979312743,-0.4801254424072724,-0.6229709758110432,0.1733241567529287,-0.7010606659814801,-1.026480650110654,-0.7955524966882189,-0.9117986865545916,-0.9367263276607148,-1.5046115811588638,-0.1259950660985407,-0.7217493515606863,-0.4856944809607041,-0.6164496988496004,-0.151542579476204,-0.3187253289538785,-0.0867252353548835,-0.631208748214412
EPS8L3,-0.602228660280473,-0.381949354742419,-0.1615274634876609,-0.1712177724322524,-0.228758949359502,-0.0942495920091646,-0.0404074726005418,-0.715281510607812,-0.2698665273845151,-0.1243068659999731,-0.0843945188803821,-0.0525706682897144,-0.229174132531318,-0.2589307779852005,-0.3435211796778679,-0.4589093647589874,-0.1321614371777206,0.1232860391688443,-0.2838136504744625,-0.5447341925363876,-0.1697217315648634,-0.2649607257918477,-0.266864147059942,-0.2933160019243517,-0.4247057071653898,-0.1168669646819913,-0.1491783074273558,-0.2003859140884804,-0.1299991846139408,-0.0232658489774299,-0.1236571528001871,-0.2714526871890298,-0.2701671249979965,-0.2785489860869622,-0.160576527996276,-0.2554956702781272,-0.0467431046976623
IPO13,-1.076229241541766,-1.5246478888434225,-1.1897948953686166,-1.1381193447410136,-0.7906099761302635,-1.5901003213106255,-1.2916226031179925,-0.597131607752455,-1.0969262074102353,-1.873739523836252,-1.2644758600413282,-0.8064562389183548,-1.0485175156845152,-1.3271689767376749,-0.8199475550863813,-1.6065806595402925,-1.4114193776826356,-1.2245598636306565,-1.5328707048726726,-1.7470255311211456,-1.4513601316338534,-1.142908065318562,-1.158131346931723,-1.3260825246334231,-1.3265674582531304,-1.250611832887653,-1.6945008630380711,-1.0308101033704835,-1.5072551903396498,-1.3673349291551515,-1.413091990744093,-0.5065330063106793,-1.169410614684541,-0.4692237070191457,-1.983848200902456,-1.5965767639524264,-0.924444298840185
SNRPN,0.0309267126653639,-0.0096987995941429,0.2365657766734198,0.1679312549314862,-0.0029926194521292,-0.1392858765121507,0.0251993771655831,0.0213136897376561,-0.140638832201549,0.0015058430814429,0.0579559932788158,-0.1450616387170079,0.1787654275066936,0.1622979615578714,0.3899138208410914,-0.2566319202035628,-0.0466069797072092,-0.0794031600917597,-0.164638289451628,0.1685194040726437,0.0923276679280152,-0.2791695541848744,-0.3802345747608365,-0.2153360870771397,0.0857795048951977,0.0056745881468762,0.00057010782136,-0.088905998251682,0.19845881482648,0.1465794579455717,-0.0528364517002468,0.1938463212961489,0.2551529796697309,0.0261011057711647,0.0039644147813984,0.0891539185058316,0.0577554762278499
