,ACH-000014,ACH-000219,ACH-000274,ACH-000304,ACH-000322,ACH-000348,ACH-000401,ACH-000404,ACH-000425,ACH-000441,ACH-000450,ACH-000458,ACH-000477,ACH-000550,ACH-000579,ACH-000580,ACH-000614,ACH-000632,ACH-000661,ACH-000765,ACH-000788,ACH-000799,ACH-000801,ACH-000805,ACH-000810,ACH-000822,ACH-000827,ACH-000881,ACH-000882,ACH-000884,ACH-000899,ACH-000915,ACH-000968,ACH-001041,ACH-001190,ACH-001239,ACH-001522,ACH-001563,ACH-001566,ACH-001567,ACH-001568,ACH-001570,ACH-001645,ACH-001970,ACH-001973,ACH-001982,ACH-001986,ACH-001990,ACH-002001,ACH-002002,ACH-002003,ACH-002005,ACH-002084,ACH-002143,ACH-002458,ACH-002459,ACH-002460,ACH-002461,ACH-002508,ACH-002510,ACH-002511,ACH-002512,ACH-002847
PAXIP1,-0.5161817723705486,0.2527295873263631,-0.3202861542087312,-0.2539823578586844,0.0314746497064447,0.353417690254512,-0.0939836604585758,-0.8022379831305827,-0.9385011178510014,0.249615772180126,-0.5423630850304846,0.1234346223972581,-0.2846220723461306,0.4935170841981209,-0.7738501524409132,-0.3136559354624331,-0.6722053457814917,0.5762145983646232,-0.4699488920747562,0.4111174411205283,0.2797013330370514,0.1713084423798391,-0.8763455131119844,-0.3377143261120063,0.0338682105488904,-0.6645103013661076,0.1473080285684157,-0.3388245625847572,-0.6850954912891055,-0.0085671940484997,-1.0586209393467636,0.1997247334806662,-0.7977257028893562,-0.3043747972064588,0.3739486984902467,-0.2147329433829668,-1.3333144712560292,-0.8907238342238443,-1.2675376651457697,0.2692503315088257,0.161218039208758,-0.2103118707530173,0.0096694865653167,-0.8074361735545478,-0.0388124462553054,-0.3257843749240058,-0.8270895241643557,-0.5678297733289845,0.4923983161838802,-0.2409944985059249,0.2998900305378161,-0.728276982791413,-0.015306491237952,-0.4423885611266827,0.0626586498455301,-0.042720242053599,-0.0914531146416842,-0.5673525024897023,-0.5019027577698651,-0.4283548431233809,-0.3173053197356158,0.2554171606881391,0.6365378008903478
IFT22,0.2105706937595304,-0.040243024738945,0.0901375398777693,0.1930421407477258,-0.1311929443297211,0.0767135304437424,-0.1632164969617082,-0.1162958452907209,-0.060709067871402,-0.268746900815939,0.1583323827418225,0.0335763554169216,0.1178903038650106,-0.0459616797749578,0.1121210604585519,-0.3368052231777139,-0.1485828417730063,0.0498237586272952,-0.0476669671378741,0.1102527953774509,-0.1053454543208592,-0.5071966603727746,-0.0315312983445781,0.0287188895209635,0.0991039966629211,0.1043959536330336,-0.0095728547727998,0.2433357359611168,0.0235654453563259,-0.0075291252145738,0.0386552680512238,-0.0538865608598445,-0.1067612944683832,0.1134457284026815,0.0132217037834736,0.1048288870039316,-0.1057420949491881,0.0046757386876498,-0.0662388818642987,-0.1374038145662914,0.0799089265458228,-0.0038138251313205,0.1637136650807054,0.1077575330627748,0.1182558060317523,0.0539750700209724,-0.1121759268890988,0.0136073444059869,0.0556885927251935,-0.0999548512200434,-0.1122014200101326,-0.0071682561090679,-0.1313334305245414,-0.0417954360756001,0.0032419706237083,0.051830226939594,-0.2142694592067676,0.0143816139494432,-0.0226723532335015,0.0364733901549551,0.161440581121758,0.2691150777144521,0.060174256764249
LRRC8B,0.0861767096900204,0.0612081593250482,-0.0983303105720954,-0.0493889987278414,-0.0293764983502079,0.0555291139346503,0.2216189009953125,0.343230467987672,0.0078744128722971,-0.0529994424306499,0.1476445362948178,0.024875119369421,0.0743275508520276,-0.1430056530712095,0.076277568596701,-0.1061702855546412,0.0434471159017675,0.0624391177001034,0.4348826173740225,-0.0222106404986423,0.0186501348772011,-0.014823058289922,-0.0212159571983315,0.1052201869147753,0.0546139704994616,-0.0251109971497465,-0.0444745641522398,0.1068889850713604,-0.2037390908695677,0.0163761771026599,-0.1224231512182221,0.0315402291148639,-0.2116578271429042,0.1352374860139224,-0.070981808120308,-0.0058351099398479,-0.1499789151358093,-0.1298960099953094,-0.1438420249186291,-0.0117234713225232,0.1905805285888699,-0.11181899360553,-0.1430166606853964,0.0333012342740999,0.3678030721556702,0.1034607339495077,-0.0982632241673122,-0.0191383433456953,-0.0466768181962287,-0.0510313050057376,0.1515583337600052,0.0479277073255228,-0.2115695575668474,-0.096326795947754,-0.0268303296060493,-0.0545442258710387,-0.0038896164511629,-0.0064321809840841,-0.2925618302045993,-0.1609061327457922,-0.0718508106232026,0.4316356695946532,-0.1873075604666367
NFRKB,-0.6172809459365082,-0.333829985301288,-0.7614865259702029,-0.4266698712665573,-0.3822704312350748,-0.5098728858885863,-0.5426256560910414,-0.1075351682627645,-0.3496767764466508,-0.4225392746847173,-0.3483523671359613,-0.155539033399523,-0.7699170049310589,-1.0139537312041709,-0.3542165641052099,-0.1290823598198846,-0.5659521705406281,-0.9430764139025636,-0.4969102318359962,-0.1627663432499194,-0.3653955785007298,-0.5973816488345287,-0.3523777135484854,-0.2704049367423497,-0.5789779108105665,-0.5753618089200598,-0.5389794113796624,-0.2907910562130655,-0.462995513670135,-0.1689021142307011,-0.4205299092371766,0.0937553917352269,-0.3846555403151004,-0.0549117013732205,-0.7697787241357867,-0.4420023204492828,-0.3489603646964526,-0.9540478704379632,-0.3804008660150485,-0.3961149093654878,-0.13033029420697,-0.6864607376337822,-0.274438676520048,-0.2913275508859242,-0.2417979926516809,0.0436811418910984,-0.3174273299175065,0.0811397712578128,-0.3898275260176176,-0.3113836292150791,-0.1961510838276258,-0.4166946352197416,-0.5622275993947978,-0.8205523672956991,-0.4685140628729672,-0.2466900419953989,-0.4808534223748628,-0.8575484768359585,-0.6014030328241312,-0.7158527898962114,-0.4384928057494567,-0.1099101986622781,0.2052110874771872
MAK,0.1735688821599417,-0.0744057231856408,-0.131282194025234,-0.033164057486221,-0.0448949255592685,0.0127567054510173,0.051709715415595,0.1131784577619794,0.1141896778710312,0.1434119954218342,0.3318216924126705,0.0144943932821372,0.0524020806193904,0.1092638583346159,-0.0656518211285523,-0.1570278910128292,-0.0934447034323421,0.0820350080715486,0.1106685092215452,0.0136983244314808,-0.0518695658150743,-0.0200910131058786,-0.0802332178068422,0.1195039660256663,-0.009091945545205,0.0972834907232836,0.0236475679077183,0.016504064008326,0.0280554518528132,0.0537131439502032,-0.063296376143598,0.1560252647608704,-0.1138576483122169,-0.0604932344499261,0.1728394091895421,0.1066077649805237,-0.0781633847373906,0.0587588296601998,0.0808244006384849,-0.0380562796913132,0.213323558213961,0.032237819350091,0.1209351092002428,-0.0822764460010123,0.2300734170756137,0.2011142369665071,0.074472519299395,0.1142173998056,0.0906652016063186,0.037337479213843,-0.0041882733240125,0.2190624249811366,0.1529402294885289,-0.0468656288580821,0.0416410157488495,0.0622726005810779,0.1574250920899695,0.1257276246813205,0.0892572660199648,0.232572850967858,0.1411626020246231,-0.0235631532594419,0.0524345735459369
CDC20,-2.1492404979582616,-1.9744931476624128,-1.818674102298702,-2.647880837745447,-2.0681773096598586,-2.4486820874920627,-2.175766488156236,-1.7263964353907493,-2.034560524217696,-1.982624453751885,-2.237718655353632,-2.544335825226596,-2.765398818678994,-2.6112352587620045,-1.5102260330924713,-2.9468234133026256,-2.8954868627364267,-2.1108632251140853,-2.349438951302336,-2.540244134142624,-2.219202841004127,-3.085445698447954,-1.6732106252022492,-2.403525069812931,-2.0989512858454,-2.44964267185185,-1.851302090755535,-2.3185902686710462,-2.010827636678435,-2.051764571428143,-2.1320389740401207,-1.594267416173609,-2.6164827543399234,-2.1193586028065328,-2.083193233909103,-2.407874559637244,-2.9378582530577844,-1.870227631330832,-1.694897624948065,-1.89503729431734,-1.9211825398773887,-2.671773067352144,-2.018655367403609,-2.7158078106473784,-2.5937507085850253,-2.124726737626722,-2.333612430151006,-1.9880330014863792,-1.9987453453777984,-1.431879803384977,-1.923552225310808,-2.317689329681593,-1.965862514800273,-2.45063500759154,-3.150947444463175,-2.0022679959794205,-2.509111930337408,-1.9756644152740304,-1.9770831898215635,-2.481105664699208,-2.4665634632751363,-2.3401419395835514,-2.3193653175307816
GET4,-0.7161794024312054,-1.05812202146654,-0.0702784779532109,-0.3127160965741834,-0.8008944102872197,-0.3975253076784572,-0.5538396237772768,-0.5191254009530357,-0.2727226259536741,-0.1634802470730456,-0.4779794272895208,-0.2823873436137973,-0.1103247431651471,-0.3146484892364962,-0.1536884446283941,-0.1001569989387487,-0.2343778102346763,-0.5084516071877421,-0.3923747320536779,-0.1177140127738392,-0.2390374926164236,-0.1226981422636903,-0.5218740040550774,-0.1199055370224577,0.3005336837270812,-0.0243588654990161,-0.3005993211391042,-0.8392370055773878,-1.1632913992719989,-0.4155147082032993,0.0537931807637931,0.0602394817159082,-0.1508228669908718,-0.7147735962061845,-0.0200964806441804,-0.2813361342296845,-0.3740210617745208,0.0295665468026069,-0.1498046514534379,-0.3800971034548686,-0.1568735763597595,-0.2537049932197203,-0.1731921008569854,0.0472217857236611,-0.0413767180231252,-0.0998827071152445,0.1072968730888547,-0.4673693215651134,-0.9421690624331434,-0.6286882158601032,-0.4177236592652923,-0.2642443442030454,-0.8085733562644714,-0.3620637350149638,0.0170968108709035,-0.3267283574156078,-0.2388939130429354,-0.1341891691342152,-0.2994473441080222,-0.2747254749052175,-0.1948951586210084,-0.3289822206996488,-0.28230003734391
SMC4,-1.6615813053251,-1.4293009930155989,-1.0731715131122603,-2.3313101353768544,-1.5545503309258042,-1.4902547872969767,-1.6369066323577146,-1.771106428533309,-1.6802670160391322,-1.391152634818694,-2.229590606717476,-1.3950463506651232,-1.91141403009972,-1.404096628523012,-2.123023804230323,-1.5848881575668727,-1.824248331587845,-1.3862831445612616,-2.244688005036139,-1.610046841549568,-1.9015191275709933,-1.4660031165635712,-1.1718181428494292,-1.882323285441332,-1.6902488887952265,-1.2620704491017138,-1.215297168651999,-2.049577839115317,-2.1606517491470405,-1.267800572399128,-1.1716979961251088,-1.0189891020746575,-1.6207019191271992,-1.375768497041462,-1.5800025757981542,-1.3066376307531355,-1.5127143816168036,-1.2007636884831725,-1.4527976566819514,-1.2594926532177215,-1.2780117679323106,-1.7382793260270062,-1.2240267242858234,-2.783866321843057,-1.28959097866726,-1.4160935597552071,-1.4289091244904886,-1.7276460716102269,-1.4968882404085713,-1.1298941633287944,-1.3041195670447654,-1.865078773958656,-1.9065307828032785,-0.6921729087112388,-1.7226532689345404,-1.639794789113208,-1.6259881998253882,-1.3387686507282728,-1.4006237648481,-1.8781573094604047,-1.7062849440032832,-2.131896544330239,-1.3987627776569005
CWC22,-1.0819468024125172,-1.1274593748775297,-1.5585053872074133,-0.4493878991150727,-0.6174309350209489,-1.495261286416115,-0.6808485062105888,-1.0582788071707991,-1.6722544240264103,-1.2581813936351471,-0.9860184252370768,-0.9521847051988948,-0.5198318145643648,-1.5372564498646355,-1.7504820938526544,-1.1544417720347466,-1.0878704943737882,-1.109259269726099,-0.8356057956865938,-0.9698357413222274,-1.3747714510644031,-0.7821161474102252,-1.6013160012408076,-1.6398281918484712,-1.668754141941502,-1.7625687029068124,-1.4477373271274192,-1.1154297434340126,-1.668837662724604,-1.430258530947499,-1.4787120020285676,-1.5671614538549636,-1.1325061184661067,-0.9485025362917427,-1.6576026386513645,-1.1738229272638825,-1.011491227467199,-1.71948316053683,-1.4413127978528122,-2.293143204261716,-1.4069758789708104,-0.7923700433163554,-1.787115305644543,-0.7476635800631024,-1.115515594035758,-1.276453735114857,-0.6859051140731717,-1.175662358876891,-1.032332580030054,-1.6057324006801617,-1.019412366827375,-1.0949325237450522,-2.01146456177928,-2.092946492848299,-0.7952821062185078,-1.312358350520463,-0.9713044164795476,-1.684746251236641,-1.1089098209967307,-0.6914597794219048,-2.3473891471723287,-0.946356356964564,-1.5005544246206235
TAF2,-0.6451328176121773,-0.8795373475824438,-1.088964351084782,-0.5662217547713803,-0.3029639405692892,-0.7110448941510057,-0.7159059662608138,-0.6246834731036578,-0.5771857752836456,-0.3411265816233096,-0.3747290303132957,-0.8620944707917159,-0.5141302281671685,-0.7127469480488372,-0.4558388252709496,-0.7886186848327168,-0.3629728859187206,-0.8645846822896631,-0.4645970584110108,-0.7849769144112188,-1.187665692405764,-0.4342264062918473,-0.6862448865871082,-0.8605795276130475,-0.8170115769621042,-1.0558268950359957,-0.9043241724202588,-0.754155661028644,-0.3299187297393329,-0.955583694737602,-0.5549668753240297,-1.0098364517850462,-0.6314976603959159,-0.5665516187672968,-0.9199198475700188,-0.6247251744452362,-0.6841945971877907,-1.333738049956631,-0.7868369295547795,-0.737731664964159,-1.261021060126554,-0.6930060735982296,-0.7845396587187208,-0.3948105439142482,-0.4212543762702971,-0.9315397985691346,-0.7144744049908208,-0.6330139215798064,-1.1569836632038295,-1.0533226238830105,-0.732210072342368,-0.233669224771208,-1.239943203312675,-0.3930661771073948,-0.3824865460267671,-0.6662605006254098,-0.4861537062552133,-0.9547855568381742,-0.7459973484478768,-0.3273941706654072,-0.9770922318385324,-0.0182834134422011,-1.0721066009388072
FOXG1,0.0680443370972238,-0.0406392350322677,0.0070823638756134,-0.1358894800296507,0.0497149383823913,-0.1548188981660054,-0.1849296100078872,-0.1293802459736597,-0.1155989766936915,-0.0481458215632417,-0.1391866612933117,-0.2632133635394331,0.0642823434685764,-0.0185329108298986,-0.2136813533928047,-0.0777933606806972,0.0376156698099992,-0.0999851316079071,-0.126936212967059,-0.090883072285282,0.0024281315091362,-0.0872551143602307,-0.1820974442206671,-0.2011692732899346,0.0766561681539006,-0.2334445801817627,-0.1766106719415274,0.0508687489188525,0.0546804188187507,-0.3016372498519871,0.0949630212402635,-0.1006498049037869,-0.0858371449883043,-0.0973993036968011,-0.2023068739555084,-0.0689531158903086,0.0680722770867549,-0.0120913164640856,-0.1378745977714086,-0.1293359869200262,-0.1798754660224347,0.1214158475388277,-0.0402755176724207,-0.2241743954804261,-0.049800048980386,-0.1341184958568794,0.1547430158332117,-0.0633434829504796,0.1413260361797593,-0.0787701021768218,-0.1886407321624754,-0.1063410006843949,-0.0535061195425406,0.0603185150040543,0.1897197774610383,0.0700842455655006,0.1200512511743475,0.0505820846741719,-0.134108929281416,-0.2814034058945316,0.0227512828508515,0.1684856826305675,-0.1551444979575762
COG8,-0.4469975400636662,-0.7046829693080081,-0.5163597280567368,-0.9016922383109184,-0.5090188854499436,-0.6533249507250111,-0.651405125442996,-0.8988994624914746,-0.7185019236637037,-0.7225579637899096,-1.2095843286056585,-0.4984899192021678,-0.7882845557547683,-0.7506755242998597,-0.2618548238508235,-0.3991392825513635,-0.7221856636751224,-0.7375941785941741,-0.8011046885643559,-0.606020878547131,-0.469629732320285,-0.9268013010207076,-0.1986335631266693,-0.5236745373295313,-0.7739529650643535,-0.3857355804721287,-0.4849693957935335,-0.6476557544807907,-0.8020213186703493,-0.5282532319236507,-0.6234001554518024,-0.310803953446788,-0.8785323511877012,-1.1435698532579397,-0.3808560192030157,-0.6858537960928711,-0.3487022221723562,-0.6154869289696829,-0.7890989013301759,-0.3402807158388531,-0.764953912723506,-0.7761732083287546,-0.5355686105468995,-0.5450676386037183,-0.8987661855270206,-0.3937870321880125,-0.6370541359181183,-0.645116056271491,-0.7726059047398192,-0.6163136394474192,-1.010973393646665,-0.5653841628323314,-0.675230663771324,-0.383972540938339,-0.9648016591440146,-0.771477959631354,0.0211134570256621,-0.6618505408442874,-1.0150964090721903,-0.8722196606641742,-0.577389502028531,-1.470486759691587,-0.7768594859649963
PRKAG1,-0.2391047859522631,-0.3415278204195875,-0.3107366841773181,-0.0320718356974776,-0.8869593686229729,-0.2169412528497928,-0.2694197230595298,-0.2644317072832798,-0.1922383637994246,-0.188384554849137,-0.1512862966024903,-0.1123373714825311,-0.0895543125472707,-0.4058356860374345,-0.4337740945873946,-0.0834652271096191,-0.3268418528437246,-0.0871581291287228,-0.2230881708171924,-0.3343947767090793,-0.2707738253658893,-0.623702190307414,-0.4386067376219364,-0.1423352153222628,-0.1588172756419885,-0.3239222847574777,-0.1326767657471925,-0.2206383109029664,-0.3539547645583512,-0.2111135858319915,-0.2948510153510096,-0.1540577669980669,-0.3169678798688765,-0.2276328255376283,-0.3014792492518895,-0.099290906444921,-0.2319635436889153,-0.2156830435780494,-0.2253347519636357,-0.3610666033760253,-0.3986387947981586,-0.2156850238213611,-0.5181815986171434,-0.0962550233295775,-0.3642177953887738,-0.2729201800320993,-0.447879683451564,-0.2139034530437698,-0.2245651917456465,-0.2672932194872454,-0.0424349302433182,-0.2747649118169725,-0.2035811562852122,-0.1895533071111399,-0.6130061072053437,-0.3520034077139377,-0.5434467116633533,-0.3319476299465744,-0.1863867965111615,-0.1516424088490639,-0.1794907645384721,-0.3478724231883063,-0.3116020791546079
SGCE,-0.3747923621056613,-0.2297922794002894,-0.0962564881116456,-0.1429103290187117,0.0087233618531216,-0.0314232012846797,-0.8242624442430353,0.3572631671126291,-0.0974534226668269,-0.3577640825783106,-0.3869555429651196,-0.1020028133101829,-0.0848462013954787,0.1318797144487882,-0.0181728603270423,-0.1300215892819721,-0.2634022874520293,-0.2480207000847663,-0.1978890312642627,-0.2052290107904389,-0.3105359593408339,-0.0778771859759082,-0.0164920407201195,-0.7314535608980667,-0.5788605072794939,-0.0597566491856841,0.0252025084336329,-0.1922172841394217,0.0404552102277454,-0.2451724458276362,-0.7581040158672325,-0.2530195390279113,0.0358381991544907,-0.124366677899732,-0.2536336669867012,-0.093908730906624,-0.2590557630910982,-0.2071607652164308,-0.1504893863339279,-0.0330924688658125,0.0374349456556415,-0.1076451801593496,-0.3897104713347858,0.1489557765012105,-0.6481210299166678,-0.203673988681749,-0.1865287758417887,-0.0660592331466271,-0.0580959404470495,-0.2377243252225917,-0.0409173294367201,-0.2783066763538654,-0.1723049141830104,-0.1700192025620061,0.1033217175405903,-0.301275033897756,0.1943592741699151,-0.1285712753101506,0.0005578808973547,-0.0306645982125941,-0.0736115362669418,-0.1606645362228747,0.0419106710677458
RAF1,-0.0567163991667947,-0.0496146596412022,-0.3246857517646754,-0.0580337305464794,0.0018461452178353,-0.0469674857846299,-0.1670697837707524,0.0467021135403401,0.0488605396740388,0.0242895606388415,-0.0176228566013777,-0.0787246440933913,-0.1483362766635505,-7.29360894312775e-05,0.0715037097428887,0.0449215657635032,0.0784672822961305,-0.725257691348429,-0.0032274284405617,0.0784733703292634,0.0592620940491673,0.0109274289863793,-1.1336754011265964,-0.0146368606598269,-0.612827519006164,-0.060710065952503,-0.0045990243177327,-0.7841811975444962,-0.0935064727046552,0.1036395957411653,0.178513215463267,-1.6044187120691982,-0.7089658219982831,-0.0618174530544167,-0.8611064446204854,0.0770322809344762,-0.018071651183261,-0.4419334521904381,0.1554600388335129,-0.033193492712381,-0.1236152519173053,-0.0003531617026273,0.0161994405916217,-0.0032062078354004,-0.9370019165637556,-0.0121050466746885,-0.6283482299281258,0.0147485041920545,-0.0188510694913401,-0.149549846182099,-0.0005793574800778,-0.0849922168588366,-0.1746351082635715,0.0606806546173877,0.0696419206137673,-0.1594898914031972,-0.2086788972045507,0.0174488489494806,-0.3927759270552748,0.0019839668066019,-0.0285020637753091,-0.0496105642799842,-0.0623955118261193
NPLOC4,-1.1566317861067976,-1.1715126506763434,-1.6910830889925492,-0.961054467379668,-1.4294636670211551,-1.369166182823586,-1.0928587889648835,-1.4316877207096763,-1.4518085040612425,-1.5031504074538045,-1.5734207127434408,-1.394367998631815,-1.018576269538017,-1.421741956109548,-1.438289562040879,-1.284296371264102,-1.2275612511290774,-1.1945237173143322,-1.263896479100991,-1.299914293470596,-1.9323850384205628,-1.0660522093262832,-1.8222289525800783,-1.0855341939590413,-1.1960137729464682,-1.6162485363900896,-1.559148590128836,-1.2607179478225936,-1.4952125768463898,-1.4962580319370762,-1.3351028938030938,-1.769732615597729,-1.4354938791966063,-1.3045842602541742,-1.4589750805384027,-1.3933459013063116,-1.556764434287009,-1.6264891486693511,-1.760506982790671,-1.1513435769495457,-1.5420872795514724,-1.2712618472671169,-1.4789649919014438,-1.1000065951263474,-1.560137387597797,-1.587787210860619,-1.6070769279076211,-1.5863544863443837,-1.4326656854153033,-1.4285504261532505,-1.266185830428769,-1.303243572536675,-1.5395672927094592,-1.4243165127840325,-1.3119304530195264,-1.6888321228372347,-1.4955484081900028,-1.4651784343582128,-1.4803235132377928,-1.1716095214108797,-1.4960633553729683,-1.154123368212404,-1.553145389194399
KLHL9,0.024777663274825,-8.114351468681454e-05,0.1018789694483754,0.1845587324214046,0.028535632824871,0.358300494944714,0.0740712408044493,-0.2021393796571267,0.1283958857788861,0.1409629849515088,0.027077984084117,0.2245401978910152,0.1654460670336387,0.0025280373200583,0.0975938931900846,-0.1841569972794164,0.0305394493519018,-0.0053257078186803,0.2880327242866481,0.0556693382307061,0.1661669601545815,-0.1930164567329635,0.0925342324903172,0.0291185079434685,0.1218272539613552,0.0152933658132825,0.0879644700596758,0.2266978623134936,0.0918132561609157,0.1075744957162751,0.2933259592058188,0.0227632297445191,0.1243128569491115,0.0247082209553826,8.92369540200777e-05,0.2650822465103362,0.1116833362092283,-0.0909030816787654,0.246060173631128,0.0202664791379975,0.0313009480486903,0.054886957115881,0.0633769264531371,0.0768441463426292,0.0931899309982776,0.1162658090908448,-0.0801835435730738,-0.047745414688354,0.0076458784434147,-0.0909127788074795,-0.0148584672112861,0.1894721539507275,0.0483749613894418,0.1324959999806896,0.0153273325122715,0.0697782652348446,-0.0025294832919194,0.1812342146538033,-0.1301394313771363,0.1848866822297078,0.1403453954758164,-0.0578814663557915,0.2982597845779015
RPS5,-2.101446216603332,-2.2768196048019336,-1.5508560694362334,-2.3140456457537253,-1.865783693449481,-2.090787793104841,-2.609613221080611,-2.0895756028507093,-2.1157938854400995,-1.961502477858168,-2.3864796392024985,-1.6621723851974488,-1.7118489264467045,-2.46241207918732,-2.172854020963255,-1.9740198210693147,-2.2507054093919447,-2.06983470772953,-1.6219517563376278,-1.8728306497933416,-1.676371713386378,-1.7265478105763157,-2.414510002049453,-2.0047575878472994,-2.655309769381822,-1.9495049434712013,-2.307836266238497,-2.1208207728694086,-2.143352344604002,-1.896522835943985,-1.9988472061496063,-2.096860380332501,-2.0419585147629524,-2.08247033019268,-1.956012861321048,-2.251565094333368,-1.992014489302246,-1.8972865340675489,-1.918341189297397,-1.545138832263962,-2.343300936046093,-1.918820653148425,-2.0399048762834893,-1.5149636431706015,-2.143538825092375,-2.079691203017456,-2.0882815132020283,-1.8249251961606343,-2.5030673700083828,-2.245275471868624,-1.7015956582813052,-1.9603870420235063,-1.6584051993877986,-2.144712551373093,-2.037882333010005,-1.9785986850434552,-2.0177511237429075,-1.9156021073945744,-1.893603205290804,-2.174239467688651,-1.9726492661548665,-2.2741303044115684,-2.0724343152336533
API5,-0.3055716509731987,-0.3591049479763583,-0.0929546916952593,-0.6797953906269961,-0.0114725139618466,-0.1381318006725072,-0.0521376342525768,0.1685340785136857,-0.2435722733216552,-0.0180273968852711,-0.0946894891659478,-0.1463047057870412,0.057725373148009,-0.0616031906690785,-0.1173424397797905,-0.3397515580379265,-0.1501212918745882,-0.0225881868625982,-0.0215569748258281,0.0560924078141869,-0.1472050794982536,-0.2528655547709272,-0.385477014153844,0.1304902259467136,-0.4252554444484879,-0.1853979315605491,-0.175217803325324,-0.1615784882348593,-0.1750831929590202,-0.6107236202461697,-0.0832569183827371,-0.2823608368485272,-0.4125770310536882,-0.2366030777153928,-0.215603479489703,-0.0127849801138428,0.0847413050946395,-0.0229380946136739,0.0964821123741311,-0.1681368137001506,-0.3128042403753943,-0.1781620859679793,-0.0520217716125394,-0.0307251660731966,0.169816024200111,-0.0168136053228003,-0.3740722780792492,-0.028951794771512,-0.3890798651840707,-0.2517725416901393,-0.0691274435369549,0.0506191792329899,0.1514717256336651,0.0663301051208312,-0.0527151921010794,-0.2862922356830888,-0.1430616718214228,-0.1486107041545552,0.0325292238092983,-0.0161957998908181,-0.1989631581337624,0.2194658831621056,-0.1726049242104886
DAP3,-0.7676597604800905,-1.065440834412952,-0.4998749293108916,-0.5452604795255499,-0.4522030959066673,-0.52311473561301,-0.522657341282974,-0.7696102088060705,-0.6184053117672036,-0.7632869782515586,-0.4489996064849776,-0.7687150277106273,-0.4229973178050056,-0.3364718314690906,-0.611966281496179,-0.3744372696539256,-0.6983432981069916,-0.6418479433959154,-0.4654145211024478,-0.5045973662852682,-0.728688318201835,-0.7512055088502427,-0.7333530770994678,-0.8654413329710842,-0.3462588232044233,-0.4848597759861461,-0.4634715601172748,-0.742051701542741,-0.90436401665936,-1.01013800754163,-0.7895627522689159,-1.2114455722672468,-0.6721313622580067,-0.8026250111256336,-0.3552862376149868,-0.8761821526760322,-0.5200755807814258,-0.3713233453902358,-0.4972302234188959,-0.6849997601488538,-0.6287757673317749,-0.6067692345571737,-0.7510828190239892,-0.4119331265775846,-0.5393336932335844,-1.0460176796830978,-0.6656106133905088,-0.9024756892948752,-1.351142533089414,-1.6914960607919984,-0.616476005454879,-0.4223652398918959,-0.4635591724267651,-0.4708442160087477,-0.594957084971111,-0.7983710678888271,-0.6262809074966174,-0.5561522723236152,-0.3999317672079276,-0.4873616686555783,-0.2430023656599044,-0.3490847353920712,-0.718017986221155
IRAK1,-1.0316699109836591,-0.0160252280027919,0.0595495362483862,-0.004346266759501,0.1467347085915212,0.0087466589401314,0.0952205318050312,0.1159114544702003,-0.036755109662491,-0.0856316731437495,-0.051645373628102,-0.1479575040969138,-0.0824315710631293,0.0464834482013153,0.1606979362758961,0.0754229062802038,0.0014395594735372,-0.314874966298712,0.0445338911412027,0.1432139309131625,-0.0814866851975684,-0.0859207635178299,0.1031225812531743,0.0125464512348356,0.1366041833526337,0.0651659162301367,-0.1297754143691875,0.0862317129596557,0.0570304892342242,0.0604416787458135,-0.1045936021931397,0.0017205149903066,0.0316192351769009,0.01324248664142,0.0287842908292831,0.0711705158175304,0.0844146911906686,0.0519054748268742,0.3175278068869344,0.0691053676391608,0.1042673805665405,0.0609134948422111,0.1730990361020828,0.0901303257181538,0.3866380793556641,0.083280000193613,0.2659897855695753,0.1264449719126218,-0.1904361360719386,0.0059852542511296,0.3886927354907579,-0.0189566404880089,0.1415808517298171,-0.096746002873266,-0.0011728840877901,0.1390260544081414,-0.1201366793321117,-0.1442450358563768,-0.0748231793943669,0.3423234469316165,0.1522033146308087,0.2217118208271953,0.0108185010961021
DDX28,-0.339115667809985,-0.6068935863177553,-0.1290023471145712,-0.3164140046553121,-0.2444944191041306,-0.294726180652977,-0.2427026643454275,-0.6606554800789106,-0.2403351503067631,-0.3487361819654759,-0.4796041939278179,-0.561662506201384,-0.1163654746641272,-0.1445436681620436,-0.4325059209925373,-0.1052097745531313,-0.4263449373185264,-0.4549830885606816,-0.3462667218621604,-0.2554049403011618,-0.2696794313064754,-0.3024097353157374,-0.4004043316715341,-0.2439049875365168,-0.0914031000947333,-0.0715998880696009,-0.3119784248576125,-0.56369131257623,-0.5620754734920432,-0.4185548068006561,-0.457953272783951,-0.5349222379743441,-0.5675156935715728,-0.5204929603058239,-0.0156246671588754,-0.5552372860866831,-0.4302927716845673,-0.0539611111460111,-0.3670463540230051,0.0223154310852944,-0.4256151159489801,-0.3198276645443593,-0.2537277962166185,-0.3899720345663323,-0.250028577345629,-0.4236806453496937,-0.6242308807943777,-0.7375848356917981,-0.4307918266127319,-0.863470062473857,-0.0052985738500644,-0.5191072563736704,-0.347570839229548,-0.236285115076183,-0.2587195275114115,-0.4571626531584362,-0.2904440463006875,-0.2387145362728926,-0.1570062623156638,-0.6930930434067448,-0.0731687259977015,-0.1937305830596603,-0.3708385583968654
